Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,AveraCoftwo,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes
304276,Green Leaf,1,Gurgaon,"The Habitare Hotel, 21/1, MG Road, Sector 14, Gurgaon","The Habitare Hotel, Sector 14","The Habitare Hotel, Sector 14, Gurgaon",77.04,28.47,"North Indian, South Indian",800.00,Indian Rupees(Rs.),TRUE,FALSE,FALSE,2,3,Orange,Average,6
18446404,Chokola,1,Gurgaon,"Plot 131, Phase 1, Udyog Vihar, Gurgaon",Udyog Vihar,"Udyog Vihar, Gurgaon",77.08,28.51,"Bakery, Desserts, Bakery",700.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,2,3.1,Orange,Average,6
18216898,My Plate,1,Gurgaon,"Plot 243, 1st Floor, SP Infocity, Phase 1, Udyog Vihar, Gurgaon",Udyog Vihar,"Udyog Vihar, Gurgaon",77.09,28.51,North Indian,200.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3.1,Orange,Average,6
4188,Oasis Kitchen,1,Gurgaon,"S161, Vyapar Kendra, Palam Vihar, Gurgaon","Vyapar Kendra, Palam Vihar","Vyapar Kendra, Palam Vihar, Gurgaon",77.03,28.51,"Chinese, North Indian",250.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
301734,Bhoomika,1,Gurgaon,"39, Ground Floor, Vyapar Kendra, Phase 1, Sushant Lok, Gurgaon","Vyapar Kendra, Sushant Lok","Vyapar Kendra, Sushant Lok, Gurgaon",77.08,28.46,"Bakery, Desserts",250.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
310874,Chicken Bite,1,New Delhi,"G 3, Block A, Central Market, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.31,28.66,Fast Food,200.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3.1,Orange,Average,6
6117,Breakfast Corner,1,New Delhi,"K14, Bhagat Singh Road, Satnam Park, Chander Nagar, New Delhi",Chander Nagar,"Chander Nagar, New Delhi",77.28,28.66,North Indian,150.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3.1,Orange,Average,6
6123,Prince Cafe,1,New Delhi,"108, Main Road, Chander Nagar, New Delhi",Chander Nagar,"Chander Nagar, New Delhi",77.28,28.65,"South Indian, Chinese, Fast Food",300.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
18282012,Milk n More,1,New Delhi,"2406, Chawri Bazar, New Delhi",Chawri Bazar,"Chawri Bazar, New Delhi",77.23,28.65,"Desserts, Street Food",100.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3.1,Orange,Average,6
18466981,Alraaya,1,New Delhi,"5B/1, Court Lane, Civil Lines, New Delhi",Civil Lines,"Civil Lines, New Delhi",77.22,28.67,"Mughlai, North Indian",600.00,Indian Rupees(Rs.),FALSE,TRUE,FALSE,2,3.1,Orange,Average,6
3182,Chandrika,1,New Delhi,"4/9, Near Bank of India and Delite Cinema, Daryaganj, New Delhi",Daryaganj,"Daryaganj, New Delhi",77.24,28.64,North Indian,400.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
18275791,Kallu Nihari,1,New Delhi,"180, Chhatta Lal Mian, Behind Delite Cinema, Daryaganj, New Delhi",Daryaganj,"Daryaganj, New Delhi",77.24,28.64,Mughlai,150.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
18261700,King Bikaneri,1,New Delhi,"3/5, Asaf Ali Road, Daryaganj, New Delhi",Daryaganj,"Daryaganj, New Delhi",77.23,28.64,"North Indian, Chinese, Fast Food, South Indian",400.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
18222587,Mehta Restaurant,1,New Delhi,"3627/1, Near Golcha Cinema, Daryaganj, New Delhi",Daryaganj,"Daryaganj, New Delhi",77.24,28.64,"Street Food, Mithai",150.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3.2,Orange,Average,6
18204499,Shahi Zaikaa,1,New Delhi,"F1/F1, Mrignayani Chowk, Dilshad Colony, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.33,28.68,"North Indian, Mughlai",800.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,2,3,Orange,Average,6
18337880,Chinese King,1,New Delhi,"Shop 6, 26/32 Palmohan Sadan, East Patel Nagar, New Delhi",East Patel Nagar,"East Patel Nagar, New Delhi",77.17,28.64,"North Indian, Mughlai, Chinese",400.00,Indian Rupees(Rs.),FALSE,TRUE,FALSE,1,2.5,Orange,Average,6
18391167,Keventers,1,New Delhi,"Shop No 5, Ground Floor, 29/1, East Patel Nagar, New Delhi",East Patel Nagar,"East Patel Nagar, New Delhi",77.17,28.65,Beverages,400.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
313004,Rahul Meat Corner,1,New Delhi,"447, Jheel Khurenja, Geeta Colony, New Delhi",Geeta Colony,"Geeta Colony, New Delhi",77.27,28.66,Mughlai,300.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3.1,Orange,Average,6
18432237,Ovenstory Pizza,1,New Delhi,"Green Park, New Delhi",Green Park,"Green Park, New Delhi",77.21,28.56,"Pizza, Fast Food",500.00,Indian Rupees(Rs.),FALSE,TRUE,FALSE,2,3.3,Orange,Average,6
18418248,Sahni's Fish Corner,1,New Delhi,"Shop 333, Bhai Parmanand Colony, GTB Nagar, New Delhi",GTB Nagar,"GTB Nagar, New Delhi",77.2,28.71,North Indian,450.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
9386,Bhogalji Bikaner Sweets,1,New Delhi,"A353, Derawal Nagar, Gujranwala Town, New Delhi",Gujranwala Town,"Gujranwala Town, New Delhi",77.19,28.7,Mithai,100.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
9841,Cakes & Bakes,1,New Delhi,"Block E1, Ground Floor, Near Hauz Khas Police Station, Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",77.21,28.56,"Bakery, Fast Food",250.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
18037793,Amritsar Express,1,New Delhi,"Prem Nagar, Main Road, Jail Road, New Delhi",Jail Road,"Jail Road, New Delhi",77.1,28.64,Fast Food,100.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3.1,Orange,Average,6
18367977,Curries,1,New Delhi,"BE 403, Lane 7, Hari Nagar, Jail Road, New Delhi",Jail Road,"Jail Road, New Delhi",77.11,28.63,"Chinese, Mughlai, North Indian",600.00,Indian Rupees(Rs.),FALSE,TRUE,FALSE,2,2.7,Orange,Average,6
18203169,Giani,1,New Delhi,"Shop 3, CE2/1, Hari Nagar, Jail Road, New Delhi",Jail Road,"Jail Road, New Delhi",77.11,28.63,"Ice Cream, Desserts",400.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
18289278,The Great Indian Food Truck,1,New Delhi,"Hari Nagar, Jail Road, New Delhi",Jail Road,"Jail Road, New Delhi",77.11,28.62,"Chinese, Mexican, Italian",250.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
306985,Uncle Da Dhabha,1,New Delhi,"Ashok Nagar Main Raod, Jail Road, New Delhi",Jail Road,"Jail Road, New Delhi",77.1,28.64,North Indian,200.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
304091,Chicken Mughlai,1,New Delhi,"Bazaar Matia Mahal, Jama Masjid, New Delhi",Jama Masjid,"Jama Masjid, New Delhi",77.23,28.65,"North Indian, Mughlai",350.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
18462606,Svasti Cafe,1,New Delhi,"Svasti Sankul, Gate 1, Indira Gandhi National Centre For The Arts, Janpath, New Delhi",Janpath,"Janpath, New Delhi",0,0,"North Indian, Fast Food, Bihari",800.00,Indian Rupees(Rs.),TRUE,FALSE,FALSE,2,3.1,Orange,Average,6
18359262,Chai Garam,1,New Delhi,"Food Court, Ground Floor, Splendor Forum, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.29,28.54,"Beverages, Fast Food",300.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
18144453,Bakey Wish,1,New Delhi,"L Block, Kailash Colony, New Delhi",Kailash Colony,"Kailash Colony, New Delhi",77.24,28.55,"Bakery, Desserts",300.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
304783,Silver Spoons,1,New Delhi,"A107, Double Storey, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.26,28.54,"North Indian, Street Food",350.00,Indian Rupees(Rs.),FALSE,TRUE,FALSE,1,2.7,Orange,Average,6
18489508,Midnight Hunger Hub,1,New Delhi,"Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",0,0,"North Indian, Fast Food, Italian, Asian",800.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,2,3.3,Orange,Average,6
18366018,Flirty Momo's,1,New Delhi,"R361, Main Chowk, Near Tilak Market, Kirti Nagar, New Delhi",Kirti Nagar,"Kirti Nagar, New Delhi",77.13,28.65,Chinese,350.00,Indian Rupees(Rs.),FALSE,TRUE,FALSE,1,3,Orange,Average,6
2316,Aapki Apni Rasoi,1,New Delhi,"F 20/10 Mandir Marg, Near Goyal Book Depot, Krishna Nagar, New Delhi",Krishna Nagar,"Krishna Nagar, New Delhi",77.29,28.66,North Indian,200.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
18386203,Bakeyard,1,New Delhi,"26A South Anarkali Extension Opposite Community center, Baldev Park, Krishna Nagar, New Delhi",Krishna Nagar,"Krishna Nagar, New Delhi",0,0,Bakery,300.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
18423095,Goosebumps,1,New Delhi,"11, Shivpuri, Krishna Nagar, New Delhi",Krishna Nagar,"Krishna Nagar, New Delhi",77.28,28.65,"Ice Cream, Desserts",300.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3.2,Orange,Average,6
18371289,Flavourz,1,New Delhi,"Shop 1D177, Lajpat Nagar 1, New Delhi",Lajpat Nagar 1,"Lajpat Nagar 1, New Delhi",77.24,28.58,Fast Food,150.00,Indian Rupees(Rs.),FALSE,TRUE,FALSE,1,3.3,Orange,Average,6
6222,Ram Singh's Bhoj,1,New Delhi,"66 A, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.22,28.58,"Mithai, Street Food",350.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
7317,Bikaner,1,New Delhi,"L10, Near IGI Airport, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12,28.55,"Mithai, North Indian, South Indian, Chinese, Street Food",600.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,2,2.9,Orange,Average,6
18312458,Da Pizza Corner,1,New Delhi,"42, Near Sub Station, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.13,28.55,"Fast Food, Pizza",600.00,Indian Rupees(Rs.),FALSE,TRUE,FALSE,2,2.5,Orange,Average,6
18356811,Hungry Hut,1,New Delhi,"Main Vasant Kunj Road, Opposite OBC Bank, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.13,28.54,"North Indian, Chinese, Mughlai",700.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,2,3.1,Orange,Average,6
7307,Taste of Vishal,1,New Delhi,"Hotel Vishal Residency, NH 8, Rangpuri, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12,28.54,"North Indian, Chinese",900.00,Indian Rupees(Rs.),TRUE,FALSE,FALSE,2,2.9,Orange,Average,6
18333396,Wah Ji Wah,1,New Delhi,"A79, Main Red Light Chowk, Opposite Vishal Mega Mart, Main Vasant Kunj Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12,28.55,"North Indian, Chinese",450.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
301830,Jai Shree Durga South Indian Corner,1,New Delhi,"BE324, Street 4, Hari Nagar, Mayapuri Phase 2, New Delhi",Mayapuri Phase 2,"Mayapuri Phase 2, New Delhi",77.12,28.63,"South Indian, Chinese",350.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
307998,Pizza Treat,1,New Delhi,"A1, Main Gandhi Market, Hari Nagar, Mayapuri Phase 2, New Delhi",Mayapuri Phase 2,"Mayapuri Phase 2, New Delhi",77.12,28.63,"Pizza, Fast Food",250.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
312703,Dolphin Rolls,1,New Delhi,"Shop 389, B Block, New Ashok Nagar, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.31,28.59,"Fast Food, Chinese",200.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
309499,Punjabi Dhaba,1,New Delhi,"140A, Pocket A3, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33,28.6,North Indian,200.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
300958,Qureshi Chicken Corner,1,New Delhi,"Near Ryan International School, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.34,28.61,North Indian,200.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
309517,Yash Aadi Food Corner,1,New Delhi,"F210/A, Main Market, Mehrauli, New Delhi Near Mehrauli",Mehrauli,"Mehrauli, New Delhi",77.19,28.52,"North Indian, Chinese",400.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
312087,Baskin Robbins,1,New Delhi,"Ground Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",77.15,28.66,Ice Cream,300.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3.1,Orange,Average,6
18249097,Midnight Adda,1,New Delhi,"East Punjabi Bagh, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",77.14,28.66,North Indian,600.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,2,3,Orange,Average,6
18460320,Heaven's Shawarma,1,New Delhi,"B12, Near Batra Cinema, Main Road, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0,0,Lebanese,200.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
18238281,Refuel,1,New Delhi,"Main Road, Indira Vihar, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.21,28.71,Beverages,150.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3.1,Orange,Average,6
18258473,The Metro Fast Food,1,New Delhi,"Next to Signature View Apartments, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.21,28.71,Chinese,250.00,Indian Rupees(Rs.),FALSE,TRUE,FALSE,1,2.6,Orange,Average,6
18397908,Hunter's Kitchen,1,New Delhi,"253, B1, Ground Floor, Behind Multi Level Parking, Rama Market, Munirka Village, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.17,28.56,"North Eastern, North Indian",1000.00,Indian Rupees(Rs.),TRUE,FALSE,FALSE,3,3,Orange,Average,6
300020,New Laziz,1,New Delhi,"9 C, Taimoor Nagar, Near Honey Money Top, New Friends Colony, New Delhi",New Friends Colony,"New Friends Colony, New Delhi",77.27,28.57,"North Indian, Mughlai",550.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,2,2.9,Orange,Average,6
18311948,The Golden Leaf,1,New Delhi,"C42, Industrial Area, Okhla Phase 2, New Delhi",Okhla Phase 2,"Okhla Phase 2, New Delhi",77.28,28.53,"North Indian, Fast Food",700.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,2,3,Orange,Average,6
18367984,Mr. Sub,1,New Delhi,"Lower Ground Floor Pacific Mall, Tagore Garden, New Delhi","Pacific Mall, Tagore Garden","Pacific Mall, Tagore Garden, New Delhi",77.11,28.64,Fast Food,400.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.8,Orange,Average,6
6356,Allure,1,New Delhi,"65, D.B. Gupta Road, Paharganj, New Delhi",Paharganj,"Paharganj, New Delhi",77.21,28.64,"North Indian, Chinese, Finger Food",600.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,2,2.8,Orange,Average,6
18384879,Haji Irshad Biryani Centre,1,New Delhi,"BB94, Amar Puri, Nabi Karim, Paharganj, New Delhi",Paharganj,"Paharganj, New Delhi",77.21,28.62,Biryani,200.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
18218076,Pehalwan Da Hotel,1,New Delhi,"22, Amrit Kaur Market, Opposite New Delhi Railway Station, Paharganj, New Delhi",Paharganj,"Paharganj, New Delhi",77.21,28.65,Mughlai,350.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3.1,Orange,Average,6
9218,Satguru Di Hatti,1,New Delhi,"Main Road, Palam Gaon, Palam, New Delhi",Palam,"Palam, New Delhi",77.08,28.59,North Indian,200.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.8,Orange,Average,6
306729,Shudh Vaishno Amritsari Naan,1,New Delhi,"Near Hero Showroom, Dabri Road, Palam, New Delhi",Palam,"Palam, New Delhi",77.08,28.6,North Indian,150.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
9207,Sumit Sweets,1,New Delhi,"1, WZ 10, Opposite Gol Chakkar, Palam, New Delhi",Palam,"Palam, New Delhi",77.08,28.59,"Mithai, Street Food",100.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.8,Orange,Average,6
18477957,Giani,1,New Delhi,"GU 3A, SG Century Plaza, DDA Market, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",77.15,28.71,"Ice Cream, Desserts",400.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
18244250,Gopala,1,New Delhi,"B132, Preet Vihar Market, Preet Vihar, New Delhi",Preet Vihar,"Preet Vihar, New Delhi",77.29,28.63,"Mithai, Street Food",250.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
18400762,Pash!,1,New Delhi,"A80, Preet Vihar, New Delhi",Preet Vihar,"Preet Vihar, New Delhi",77.29,28.63,Bakery,200.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3.1,Orange,Average,6
8488,Rupa Dairy,1,New Delhi,"8, G7, Chopra Complex, Preet Vihar, New Delhi",Preet Vihar,"Preet Vihar, New Delhi",77.29,28.64,"Mithai, Street Food",200.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
7797,Chakhna Food Point,1,New Delhi,"F/238, Near SBI ATM, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,"Qutab Institutional Area, New Delhi",77.19,28.54,"North Indian, Fast Food",250.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
18279476,Choice Corner,1,New Delhi,"2/70 Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.18,28.64,Street Food,120.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
18224550,Durga Dhaba,1,New Delhi,"R Block, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.18,28.64,North Indian,200.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
18034082,Just Cakez,1,New Delhi,"2/76, Sir Ganga Ram Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.18,28.64,Bakery,500.00,Indian Rupees(Rs.),FALSE,TRUE,FALSE,2,3.2,Orange,Average,6
18237343,Kay's BarBeQue,1,New Delhi,"2/70, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.18,28.64,North Indian,400.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
305517,Amritsari Xpress,1,New Delhi,"AB8, Safdarjung Enclave, Kamal Cinema, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.57,North Indian,300.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
311570,Jalsa,1,New Delhi,"43, Humayunpur, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,Chinese,450.00,Indian Rupees(Rs.),FALSE,TRUE,FALSE,1,2.7,Orange,Average,6
18138427,Sugary Affairs,1,New Delhi,"B3/91, Ground Floor, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,"Bakery, Desserts",600.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,2,3,Orange,Average,6
18428536,Big Belly Burger,1,New Delhi,"Freedom Fighter Enclave, Opposite Gate 3, Neb Sarai, Ignou Road, Sainik Farms, New Delhi",Sainik Farms,"Sainik Farms, New Delhi",77.2,28.51,Fast Food,200.00,Indian Rupees(Rs.),FALSE,TRUE,FALSE,1,2.7,Orange,Average,6
18441687,Cafe Cones & Curries,1,New Delhi,"Shop 7, Ground Floor, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",77.17,28.59,"Fast Food, North Indian",400.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3.1,Orange,Average,6
18469968,Hooters,1,New Delhi,"297, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",0,0,"Continental, Mexican, Fast Food, North Indian, Chinese",500.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,2,3.1,Orange,Average,6
18423125,Turn Up,1,New Delhi,"296, 2nd Floor Satyaniketan, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",77.17,28.59,"North Indian, Chinese",1200.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,3,3,Orange,Average,6
18343904,Amchur,1,New Delhi,"1/6966, Babarpur Road, Shivaji Park, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.29,28.68,North Indian,450.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
18332676,Goldy Da Dhaba,1,New Delhi,"1/9151 West Rohtash Nagar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.29,28.68,North Indian,300.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
18128862,Pizza Diet,1,New Delhi,"C2/166, Main Jain Mandir Road, Yamuna Vihar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.28,28.7,"Pizza, Fast Food",450.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.8,Orange,Average,6
312773,Titu Chaat Corner,1,New Delhi,"Durgapuri Chowk, Loni Road, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.29,28.69,"Street Food, Fast Food",200.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
18378019,Vrinda's Food,1,New Delhi,"725, Main Babarpur, Rohtash Nagar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.29,28.68,"North Indian, Chinese, South Indian, Bakery",600.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,2,2.9,Orange,Average,6
313139,Haveliram,1,New Delhi,"WZ 3535/1,  Raja Park, Mahindra Park, Rani Bagh, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.28,28.63,North Indian,450.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
8672,Pandit Ji Ka Dhaba,1,New Delhi,"Main Market, Near Hanuman Mandir, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.16,28.7,North Indian,150.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
18358171,Costa Coffee,1,New Delhi,"E23, 1st Floor, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.22,28.57,Cafe,600.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,2,3.1,Orange,Average,6
18312618,Sai Juice Point,1,New Delhi,"E5, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.22,28.57,Beverages,150.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3.1,Orange,Average,6
310538,Aap Ki Rasoi Ghar,1,New Delhi,"Shop 1, 16/21, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.12,28.63,"North Indian, Fast Food",250.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
18384123,Keventers,1,New Delhi,"FC 2, Arrival, Terminal 1C, Aerocity, New Delhi","T3 Domestic Arrival, Aerocity","T3 Domestic Arrival, Aerocity, New Delhi",77.12,28.56,Beverages,400.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3.2,Orange,Average,6
18251318,Chennai XPress,1,New Delhi,"Shop 5, B4, Shopping Centre, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.11,28.65,Fast Food,200.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
18372669,Last Bencher's,1,New Delhi,"D103, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.11,28.65,Chinese,300.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
309305,Raj Bakers And Confectioners,1,New Delhi,"D 85, Shop 4, Mini Market, Near Holy Child School, Devki Nandan Marg, Tagore Garden Extension, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.11,28.65,"Fast Food, Bakery",100.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
302136,Aggarwal Sweet Center,1,New Delhi,"1A/13, West Zone, Ganesh Nagar, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.09,28.64,"Mithai, Street Food",100.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,2.9,Orange,Average,6
310254,Green Chick Chop,1,New Delhi,"179, Mukherji Park, Vishnu Garden, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.1,28.64,"Raw Meats, North Indian, Fast Food",350.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,1,3,Orange,Average,6
312073,Domino's Pizza,1,New Delhi,"WZ154, G1 Block, Upper Ground Floor, Najafgarh Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.06,28.62,"Pizza, Fast Food",700.00,Indian Rupees(Rs.),FALSE,FALSE,FALSE,2,2.5,Orange,Average,6
